CODE_CONTRAT,DATE_RECHARGE,TYPE_REFILL,NBR_RECHARGE,MONTANT_RECHARGE,MONTANT_BONUS_RECHARGE
BS_42080567,04/01/2017,0,1,5,50
BS_20985798,04/01/2017,0,1,1,4
BS_20990083,04/01/2017,0,1,1,4
BS_22764664,04/01/2017,0,1,5,50
BS_41697453,04/01/2017,0,1,1,10
BS_26015837,04/01/2017,0,1,1,10
BS_40156441,04/01/2017,0,1,1,0
BS_19542189,04/01/2017,0,1,5,0
BS_41812504,04/01/2017,0,1,1,10
BS_41714618,04/01/2017,1,1,2,17.54
BS_23243080,04/01/2017,0,2,2,14
BS_40132531,04/01/2017,0,2,2,20
BS_42112193,04/01/2017,0,1,1,10
BS_35357720,04/01/2017,0,1,1,10
BS_40151376,04/01/2017,0,1,1,10
BS_25587119,04/01/2017,0,1,1,7
BS_23293711,04/01/2017,0,1,1,7
BS_29056515,04/01/2017,0,1,1,4
BS_42032993,04/01/2017,0,1,1,10
BS_41812341,04/01/2017,0,2,2,20
BS_39863400,04/01/2017,0,1,1,10
BS_41691251,04/01/2017,0,1,1,10
BS_35673319,04/01/2017,0,1,1,10
BS_42276344,04/01/2017,0,1,1,10
BS_23290613,04/01/2017,0,1,1,7
BS_42138149,04/01/2017,0,1,1,10
BS_41796433,04/01/2017,0,1,1,10
BS_22785400,04/01/2017,0,2,2,14
BS_3541400,04/01/2017,0,1,1,7
BS_42051264,04/01/2017,0,1,1,0
BS_39868107,04/01/2017,0,1,1,10
BS_42310404,04/01/2017,0,1,1,0
BS_20981313,04/01/2017,0,1,5,50
BS_26023299,04/01/2017,0,1,1,4
BS_25123275,04/01/2017,1,1,1,8.77
BS_1692455,04/01/2017,0,1,5,45
BS_42311100,04/01/2017,0,1,1,10
BS_1171368,04/01/2017,0,1,5,45
BS_23202721,04/01/2017,0,3,3,12
BS_33126669,04/01/2017,0,3,3,30
BS_26265942,04/01/2017,0,1,1,7
BS_41769300,04/01/2017,0,1,1,10
BS_35749274,04/01/2017,0,1,1,10
BS_27548478,04/01/2017,0,1,1,4
BS_23269573,04/01/2017,0,1,1,7
BS_3689572,04/01/2017,0,1,1,4
BS_3536822,04/01/2017,0,1,1,7
BS_34711763,05/01/2017,0,1,5,50
BS_18044466,05/01/2017,0,1,1,0
BS_20113503,05/01/2017,0,1,1,7
BS_14536446,05/01/2017,0,1,1,7
BS_7488517,05/01/2017,0,1,1,7
BS_4060894,05/01/2017,0,1,1,7
BS_22760242,05/01/2017,1,1,1,6.139
BS_4081676,05/01/2017,0,1,1,7
BS_25592296,05/01/2017,0,1,1,7
BS_36736201,05/01/2017,0,1,1,10
BS_42138164,05/01/2017,0,1,1,10
BS_2507303,05/01/2017,0,1,1,4
BS_3575494,05/01/2017,0,1,1,0
BS_41694782,05/01/2017,0,1,1,10
BS_25708014,05/01/2017,0,1,1,10
BS_4015351,05/01/2017,0,1,1,4
BS_42162840,05/01/2017,1,1,2,17.54
BS_42288877,05/01/2017,0,1,1,10
BS_36630535,05/01/2017,0,1,1,10
BS_27968134,05/01/2017,0,1,1,4
BS_36481863,05/01/2017,0,1,5,50
BS_36725849,05/01/2017,0,1,1,10
BS_25120809,05/01/2017,0,1,1,10
BS_25714922,05/01/2017,0,3,7,58
BS_41783515,05/01/2017,0,1,1,10
BS_29657427,05/01/2017,0,1,1,4
BS_17987379,05/01/2017,0,1,5,75
BS_26284655,05/01/2017,0,1,1,4
BS_41049995,05/01/2017,0,1,5,50
BS_25559123,05/01/2017,0,1,1,7
BS_3688711,05/01/2017,0,1,5,45
BS_42151288,05/01/2017,0,1,1,10
BS_42293620,05/01/2017,0,1,1,10
BS_27186622,05/01/2017,1,2,3,10.524
BS_3718202,05/01/2017,1,1,1,3.508
BS_36536199,05/01/2017,0,1,1,10
BS_41812504,05/01/2017,0,1,1,10
BS_22016969,05/01/2017,0,1,1,10
BS_31533282,05/01/2017,0,1,1,10
BS_3768598,05/01/2017,0,1,1,7
BS_25080357,05/01/2017,0,2,2,20
BS_3682555,05/01/2017,0,1,1,0
BS_7941594,05/01/2017,0,1,1,4
BS_3949568,05/01/2017,0,2,2,0
BS_7941954,05/01/2017,0,1,1,4
BS_42123516,05/01/2017,0,1,1,10
BS_20986348,05/01/2017,0,1,1,14
BS_7836942,05/01/2017,0,1,1,0
BS_23205593,05/01/2017,0,1,5,75
BS_25084836,05/01/2017,0,1,1,10
BS_41070495,05/01/2017,1,1,1,8.77
BS_3955565,05/01/2017,1,1,1,3.508
BS_4066820,05/01/2017,1,1,1,6.139
BS_41814550,05/01/2017,0,2,2,20
BS_3744518,05/01/2017,0,1,5,45
BS_26659235,05/01/2017,0,2,2,8
BS_18042045,05/01/2017,0,3,3,12
BS_4153950,05/01/2017,1,1,1,6.139
BS_8352002,05/01/2017,0,1,1,7
BS_4156497,05/01/2017,0,1,1,0
BS_42107883,05/01/2017,0,2,2,20
BS_36180770,05/01/2017,0,1,1,0
BS_39876871,05/01/2017,0,1,1,10
BS_16939439,05/01/2017,0,1,1,7
BS_27962040,05/01/2017,0,1,1,10
BS_1897852,05/01/2017,0,1,1,4
BS_21001168,05/01/2017,0,1,5,50
BS_31120145,05/01/2017,0,1,1,10
BS_27543645,05/01/2017,0,1,5,0
BS_34311789,05/01/2017,0,1,1,10
BS_42137259,05/01/2017,0,1,1,10
BS_23197347,05/01/2017,0,1,5,75
BS_27970258,05/01/2017,0,1,1,4
BS_3716969,05/01/2017,0,1,1,4
BS_1728752,05/01/2017,0,1,1,4
BS_34440934,05/01/2017,0,1,1,10
BS_39172865,05/01/2017,0,1,1,10
BS_31218397,05/01/2017,0,1,1,10
BS_39206934,05/01/2017,0,1,1,10
BS_32249400,05/01/2017,0,1,5,50
BS_42315532,05/01/2017,0,1,1,10
BS_3618050,05/01/2017,0,1,1,4
BS_34985199,05/01/2017,0,1,1,10
BS_19509045,05/01/2017,0,1,1,3
BS_29186575,05/01/2017,0,1,1,10
BS_31439215,05/01/2017,0,2,2,0
BS_19502204,05/01/2017,0,2,2,6
BS_4057730,05/01/2017,0,1,5,50
BS_41719774,05/01/2017,0,1,1,10
BS_25705832,05/01/2017,0,1,1,7
BS_4095377,05/01/2017,0,1,1,0
BS_42132547,05/01/2017,0,1,1,10
BS_39853106,05/01/2017,0,1,5,50
BS_20997599,05/01/2017,0,1,1,14
BS_39476099,05/01/2017,0,1,1,10
BS_3772826,05/01/2017,1,1,1,8.77
BS_39350693,05/01/2017,0,2,2,20
BS_42299261,05/01/2017,0,3,3,30
BS_35407652,05/01/2017,0,2,2,20
BS_39838943,05/01/2017,0,1,1,10
BS_9285310,05/01/2017,0,1,1,4
BS_35351927,05/01/2017,0,1,5,0
BS_3528551,05/01/2017,0,1,1,4
BS_23250963,05/01/2017,0,1,1,7
BS_41726873,05/01/2017,1,1,1,8.77
BS_3454256,05/01/2017,0,1,1,7
BS_3643466,05/01/2017,0,1,1,4
BS_42122944,05/01/2017,0,1,1,10
BS_34338907,05/01/2017,0,1,1,10
BS_33112251,05/01/2017,0,1,5,50
BS_42116606,05/01/2017,1,1,1,8.77
BS_18038312,05/01/2017,1,1,1,6.139
BS_28967094,05/01/2017,1,1,2,0
BS_34096925,05/01/2017,0,1,1,10
BS_25560462,05/01/2017,0,1,1,7
BS_5060337,05/01/2017,0,1,1,4
BS_23306675,05/01/2017,0,1,1,4
BS_32452876,05/01/2017,0,1,1,10
BS_27191377,05/01/2017,0,1,1,4
BS_42138002,05/01/2017,0,2,6,60
BS_27557983,05/01/2017,0,1,1,4
BS_34816481,05/01/2017,0,1,5,50
BS_39156920,05/01/2017,0,1,1,10
BS_20360856,05/01/2017,0,1,5,66.2
BS_3770386,05/01/2017,0,1,1,0
BS_25584428,05/01/2017,0,1,1,4
BS_26270865,05/01/2017,0,1,1,7
BS_25587596,05/01/2017,0,1,1,7
BS_4095867,05/01/2017,0,1,1,7
BS_32248456,05/01/2017,0,1,1,10
BS_17995027,05/01/2017,0,1,1,7
BS_16904969,05/01/2017,0,1,1,4
BS_33952119,05/01/2017,0,1,1,10
BS_29112766,05/01/2017,0,1,5,50
BS_20356445,05/01/2017,0,1,5,50
BS_25228318,05/01/2017,0,1,1,4
BS_29088462,05/01/2017,0,1,1,4
BS_22776589,05/01/2017,0,1,5,75
BS_3845356,05/01/2017,0,1,5,50
BS_3783827,05/01/2017,0,1,1,4
BS_26283850,05/01/2017,0,2,6,54
BS_3836465,05/01/2017,0,1,5,66.2
BS_3763987,05/01/2017,0,1,1,0
BS_35186922,05/01/2017,0,1,1,10
BS_34811287,05/01/2017,0,1,1,0
BS_15674935,05/01/2017,0,1,1,7
BS_41709385,05/01/2017,0,1,1,10
BS_32248031,05/01/2017,0,2,2,20
BS_23295523,05/01/2017,0,1,1,7
BS_42113813,05/01/2017,1,1,2,0
BS_25081115,05/01/2017,0,1,1,4
BS_23297399,05/01/2017,0,1,1,7
BS_25555241,05/01/2017,0,1,1,7
BS_35981997,05/01/2017,0,1,1,10
BS_3977555,05/01/2017,0,1,5,66.2
BS_4122280,05/01/2017,0,2,2,14
BS_18001708,05/01/2017,0,1,1,7
BS_33126669,05/01/2017,0,3,3,30
BS_3583953,05/01/2017,0,1,5,75
BS_31317377,05/01/2017,0,1,1,4
BS_31070096,05/01/2017,0,1,1,4
BS_4059290,05/01/2017,1,1,1,3.508
BS_36731047,05/01/2017,0,1,5,50
BS_39854691,05/01/2017,0,1,1,10
BS_41041388,05/01/2017,0,1,1,10
BS_41777932,05/01/2017,1,1,1,8.77
BS_25592723,05/01/2017,0,1,1,4
BS_36732517,05/01/2017,0,2,2,20
BS_31022587,05/01/2017,0,2,2,8
BS_33165920,05/01/2017,0,1,1,10
BS_19131888,05/01/2017,0,1,1,4
BS_16947405,05/01/2017,0,1,1,4
BS_23289357,05/01/2017,0,1,5,75
BS_41750843,05/01/2017,0,1,1,10
BS_26440436,05/01/2017,0,1,5,50
BS_41817730,05/01/2017,1,1,2,17.54
BS_41736650,05/01/2017,0,1,1,10
BS_34083306,05/01/2017,0,1,1,10
BS_41820890,05/01/2017,0,1,5,50
BS_39847283,05/01/2017,0,1,1,10
BS_16908392,05/01/2017,0,1,1,7
BS_39314202,05/01/2017,0,1,1,10
BS_42043923,05/01/2017,1,1,1,8.77
BS_36725518,05/01/2017,0,1,5,50
BS_17368555,05/01/2017,0,1,1,0
BS_26437744,05/01/2017,0,1,5,75
BS_31379406,05/01/2017,0,1,1,4
BS_26266712,05/01/2017,0,1,1,10
BS_20363677,05/01/2017,0,1,1,7
BS_3719258,05/01/2017,0,1,1,7
BS_16902747,05/01/2017,0,1,1,7
BS_39318530,05/01/2017,0,1,1,10
BS_27208685,05/01/2017,0,2,2,8
BS_3974927,05/01/2017,0,1,1,4
BS_26658240,05/01/2017,0,1,1,4
BS_22785580,05/01/2017,0,1,1,7
BS_25707030,05/01/2017,0,1,5,50
BS_41082909,05/01/2017,1,1,2,17.54
BS_3569969,05/01/2017,0,2,2,14
BS_41049341,05/01/2017,0,1,1,10
BS_28712419,05/01/2017,0,2,2,0
BS_27551866,05/01/2017,0,1,5,50
BS_14335077,05/01/2017,0,1,1,0
BS_39791612,05/01/2017,0,1,1,10
BS_41043356,05/01/2017,0,1,1,10
BS_4040272,05/01/2017,0,1,1,4
BS_41737258,05/01/2017,0,1,1,10
BS_42112196,05/01/2017,0,2,2,20
BS_36200859,05/01/2017,0,1,1,0
BS_41772351,05/01/2017,0,1,1,10
BS_32101185,05/01/2017,1,1,1,8.77
BS_3556872,05/01/2017,0,1,5,0
BS_26295203,05/01/2017,0,1,1,7
BS_23297422,05/01/2017,0,1,1,7
BS_31316046,05/01/2017,0,1,1,10
BS_16931950,05/01/2017,0,2,2,14
BS_42159100,05/01/2017,0,3,3,30
BS_39944215,05/01/2017,0,1,1,10
BS_27185295,05/01/2017,0,1,1,4
BS_36183225,05/01/2017,0,1,5,50
BS_3690691,05/01/2017,0,1,1,4
BS_27999921,05/01/2017,0,1,1,4
BS_40606035,05/01/2017,0,1,1,10
BS_41078001,05/01/2017,0,1,5,50
BS_36183048,05/01/2017,0,1,5,50
BS_4051935,05/01/2017,0,1,1,4
BS_36738860,05/01/2017,0,1,5,50
BS_42103712,05/01/2017,0,1,1,10
BS_29623568,05/01/2017,1,1,1,6.139
BS_23236700,05/01/2017,0,1,5,75
BS_41748627,05/01/2017,0,1,1,0
BS_23309142,05/01/2017,0,1,1,7
BS_28994094,05/01/2017,0,1,5,50
BS_23306022,05/01/2017,0,1,1,7
BS_23296841,05/01/2017,0,1,1,4
BS_41781001,05/01/2017,0,1,1,0
BS_25584045,05/01/2017,0,1,1,7
BS_19134526,05/01/2017,0,1,5,75
BS_42283004,05/01/2017,0,1,1,0
BS_42108722,05/01/2017,0,3,3,30
BS_27958483,05/01/2017,0,1,1,4
BS_22777802,05/01/2017,0,1,1,4
BS_36725753,05/01/2017,0,1,1,0
BS_3900196,05/01/2017,0,1,1,7
BS_33565745,05/01/2017,0,1,1,0
BS_1666881,05/01/2017,0,1,1,4
BS_40013051,05/01/2017,0,1,1,10
BS_42278587,05/01/2017,0,2,2,20
BS_40527932,05/01/2017,0,1,5,50
BS_23206568,05/01/2017,0,1,1,4
BS_41759342,05/01/2017,0,1,1,10
BS_27990876,05/01/2017,0,1,1,4
BS_31914757,05/01/2017,0,1,5,50
BS_42107585,05/01/2017,0,1,1,10
BS_4059021,05/01/2017,0,1,1,4
BS_39483159,05/01/2017,0,1,1,10
BS_25224352,05/01/2017,0,1,5,50
BS_32249985,05/01/2017,0,1,5,50
BS_29712169,05/01/2017,0,1,1,10
BS_16936471,05/01/2017,0,2,2,14
BS_23259606,05/01/2017,0,1,1,7
BS_3548814,05/01/2017,0,1,5,75
BS_23232631,05/01/2017,0,2,2,20
BS_42318232,05/01/2017,0,1,1,10
BS_3678282,05/01/2017,0,1,5,45
BS_41694236,05/01/2017,0,1,1,10
BS_3737478,05/01/2017,0,1,1,7
BS_3927041,05/01/2017,0,1,1,4
BS_36735975,05/01/2017,0,1,1,10
BS_36167687,05/01/2017,0,1,1,10
BS_42131636,05/01/2017,0,1,1,10
BS_5521546,05/01/2017,0,1,5,256
BS_26654481,05/01/2017,0,1,1,4
BS_9273793,05/01/2017,0,1,1,4
BS_15765644,05/01/2017,0,1,1,7
BS_35348355,05/01/2017,0,1,1,10
BS_9282556,05/01/2017,1,1,1,3.508
BS_42279286,05/01/2017,1,1,1,8.77
BS_3920403,05/01/2017,0,2,2,14
BS_21003265,05/01/2017,0,2,2,20
BS_5280410,05/01/2017,0,1,5,45
BS_22022111,05/01/2017,0,1,5,75
BS_34446457,05/01/2017,0,1,1,10
BS_39166544,05/01/2017,0,1,1,10
BS_42089892,05/01/2017,0,1,5,50
BS_14542609,05/01/2017,1,1,3,10.524
BS_20396454,05/01/2017,0,1,1,0
BS_19534564,05/01/2017,0,1,1,3
BS_23302000,05/01/2017,0,1,5,75
BS_42287514,05/01/2017,0,1,1,10
BS_34015722,05/01/2017,0,1,1,10
BS_3763974,05/01/2017,0,1,1,0
BS_39864254,05/01/2017,0,1,1,10
BS_42042685,05/01/2017,0,1,1,0
BS_27963008,05/01/2017,0,1,1,4
BS_39838717,05/01/2017,0,1,1,10
BS_4085944,05/01/2017,0,1,1,0
BS_23306293,05/01/2017,0,1,1,7
BS_14982857,05/01/2017,0,1,1,7
BS_41078157,05/01/2017,0,2,2,20
BS_42135394,05/01/2017,0,1,5,50
BS_3848237,05/01/2017,0,1,1,7
BS_30688503,05/01/2017,0,1,5,50
BS_42073416,05/01/2017,0,1,1,10
BS_40793537,05/01/2017,0,1,1,10
BS_40078449,05/01/2017,0,1,1,10
BS_42288879,05/01/2017,0,1,1,10
BS_22022418,05/01/2017,0,1,1,7
BS_42299130,05/01/2017,0,1,1,10
BS_25718738,05/01/2017,0,3,3,21
BS_39354010,05/01/2017,0,1,1,10
BS_3678948,05/01/2017,0,1,1,7
BS_39351201,05/01/2017,0,1,1,10
BS_33907861,05/01/2017,0,1,1,10
BS_9229018,05/01/2017,0,2,2,0
BS_36194632,05/01/2017,0,1,1,10
BS_29670106,05/01/2017,0,1,1,4
BS_7784683,05/01/2017,0,1,5,50
BS_16936549,05/01/2017,0,1,1,7
BS_4235149,05/01/2017,1,1,1,0
BS_41751125,05/01/2017,0,2,2,0
BS_41046005,05/01/2017,0,1,1,10
BS_23289699,05/01/2017,0,1,1,7
BS_983984,05/01/2017,0,1,1,3
BS_41826154,05/01/2017,0,1,1,10
BS_40154190,05/01/2017,1,1,1,8.77
BS_25075177,05/01/2017,1,1,5,43.85
BS_39841089,05/01/2017,0,1,1,10
BS_23185059,05/01/2017,0,4,4,28
BS_41748805,05/01/2017,0,1,1,0
BS_3738335,05/01/2017,0,1,1,7
BS_3402825,05/01/2017,0,1,1,7
BS_1429871,05/01/2017,0,1,5,66.2
BS_3652688,06/01/2017,0,1,1,4
BS_20358080,06/01/2017,0,1,1,7
BS_39203647,06/01/2017,0,1,1,10
BS_14531724,06/01/2017,1,1,5,39.465
BS_16906063,06/01/2017,0,1,5,66.2
BS_27188274,06/01/2017,0,1,1,10
BS_39821041,06/01/2017,0,1,5,0
BS_26292546,06/01/2017,0,1,1,7
BS_29934574,06/01/2017,1,1,1,3.508
BS_3752854,06/01/2017,0,1,1,4
BS_23248519,06/01/2017,0,1,5,75
BS_41753010,06/01/2017,0,1,1,0
BS_3689572,06/01/2017,0,1,1,4
BS_4194493,06/01/2017,1,1,1,6.139
BS_29110322,06/01/2017,0,1,1,4
BS_26298565,06/01/2017,0,1,1,4
BS_42278587,06/01/2017,0,3,3,30
BS_42310706,06/01/2017,0,1,1,10
BS_18172456,06/01/2017,0,1,1,3
BS_41050277,06/01/2017,0,1,1,10
BS_40525264,06/01/2017,0,1,1,10
BS_25554637,06/01/2017,0,1,1,7
BS_39314204,06/01/2017,0,1,1,10
BS_7749213,06/01/2017,0,1,1,7
BS_25226335,06/01/2017,0,1,5,50
BS_39855259,06/01/2017,0,2,2,20
BS_23895388,06/01/2017,0,1,5,0
BS_41710911,06/01/2017,0,1,1,10
BS_23270842,06/01/2017,0,1,1,7
BS_36738820,06/01/2017,0,1,1,10
BS_25702306,06/01/2017,0,1,5,75
BS_20408635,06/01/2017,0,1,1,4
BS_39821645,06/01/2017,0,1,1,10
BS_23293028,06/01/2017,0,1,1,7
BS_31172417,06/01/2017,0,1,5,50
BS_9231253,06/01/2017,0,1,1,7
BS_7554519,06/01/2017,0,1,5,0
BS_32535679,06/01/2017,0,1,1,10
BS_26027415,06/01/2017,0,1,1,4
BS_36234012,06/01/2017,0,1,1,10
BS_25708476,06/01/2017,0,1,1,7
BS_23888404,06/01/2017,0,1,5,0
BS_3707483,06/01/2017,0,1,5,50
BS_34173457,06/01/2017,0,2,2,20
BS_41770826,06/01/2017,0,9,13,130
BS_23272256,06/01/2017,0,1,1,0
BS_42032938,06/01/2017,0,1,1,10
BS_42329950,06/01/2017,0,1,1,10
BS_16899334,06/01/2017,0,2,2,14
BS_33114339,06/01/2017,0,1,1,10
BS_41731979,06/01/2017,0,1,1,10
BS_16942309,06/01/2017,0,1,5,75
BS_3782751,06/01/2017,0,1,1,7
BS_18152684,06/01/2017,0,1,1,3
BS_34365945,06/01/2017,0,2,2,20
BS_3638786,06/01/2017,0,1,1,0
BS_22759206,06/01/2017,0,1,5,50
BS_25560698,06/01/2017,0,2,2,8
BS_34470845,06/01/2017,0,1,1,0
BS_42145002,06/01/2017,0,1,1,10
BS_31891850,06/01/2017,0,1,1,10
BS_33165554,06/01/2017,0,1,1,10
BS_9222119,06/01/2017,0,1,5,66.2
BS_15776755,06/01/2017,0,1,1,0
BS_20991697,06/01/2017,0,1,5,50
BS_26275027,06/01/2017,0,1,1,7
BS_13293095,06/01/2017,0,1,1,7
BS_26658980,06/01/2017,0,1,1,4
BS_3911390,06/01/2017,0,1,1,0
BS_23197446,06/01/2017,0,1,1,7
BS_33269923,06/01/2017,0,1,1,10
BS_26015198,06/01/2017,0,1,1,4
BS_42118127,06/01/2017,0,1,5,50
BS_3569332,06/01/2017,0,1,5,75
BS_34336020,06/01/2017,0,1,1,10
BS_28294862,06/01/2017,0,1,5,50
BS_3443573,06/01/2017,1,1,1,3.508
BS_42065807,06/01/2017,0,2,2,20
BS_18029763,06/01/2017,0,4,4,16
BS_29174679,06/01/2017,0,1,1,4
BS_39237921,06/01/2017,0,1,1,10
BS_34659614,06/01/2017,0,1,1,10
BS_7929669,06/01/2017,0,1,1,4
BS_40136268,06/01/2017,0,1,1,10
BS_39817381,06/01/2017,0,1,1,10
BS_12415957,06/01/2017,0,1,1,4
BS_41742706,06/01/2017,0,2,2,0
BS_5145173,06/01/2017,0,1,1,0
BS_41753362,06/01/2017,0,1,1,10
BS_42142871,06/01/2017,0,1,1,0
BS_41032750,06/01/2017,0,1,1,10
BS_27186531,06/01/2017,0,1,1,4
BS_3579381,06/01/2017,0,1,1,7
BS_41749474,06/01/2017,0,1,1,10
BS_20353204,06/01/2017,0,1,1,4
BS_34546385,06/01/2017,0,4,4,40
BS_36741675,06/01/2017,0,2,2,20
BS_39394935,06/01/2017,0,1,1,10
BS_3424716,06/01/2017,0,1,5,50
BS_41715360,06/01/2017,0,1,1,10
BS_3918815,06/01/2017,0,1,1,7
BS_3681881,06/01/2017,0,1,1,0
BS_35669487,06/01/2017,0,1,1,10
BS_34365175,06/01/2017,1,1,5,64.97
BS_41735185,06/01/2017,0,1,1,10
BS_39873287,06/01/2017,0,3,3,30
BS_41734818,06/01/2017,0,1,1,10
BS_41729106,06/01/2017,0,1,1,10
BS_25586529,06/01/2017,0,1,5,50
BS_36716854,06/01/2017,0,1,1,10
BS_42057817,06/01/2017,0,1,1,10
BS_20997929,06/01/2017,0,1,1,4
BS_35039261,06/01/2017,0,1,1,10
BS_42078027,06/01/2017,0,1,1,10
BS_20349456,06/01/2017,0,1,1,7
BS_17982441,06/01/2017,0,1,1,7
BS_41795469,06/01/2017,0,1,1,10
BS_41762902,06/01/2017,0,1,1,10
BS_27189648,06/01/2017,0,1,1,4
BS_32249554,06/01/2017,0,1,1,10
BS_23180820,06/01/2017,1,1,1,0
BS_36186184,06/01/2017,1,1,1,8.77
BS_23274044,06/01/2017,0,1,1,7
BS_23298164,06/01/2017,0,1,1,7
BS_42063421,06/01/2017,0,1,1,10
BS_31791083,06/01/2017,0,1,5,0
BS_31321151,06/01/2017,0,1,1,4
BS_3559183,06/01/2017,0,1,1,7
BS_20362029,06/01/2017,0,1,1,0
BS_4910350,06/01/2017,0,1,1,4
BS_16901991,06/01/2017,0,1,1,0
BS_41727085,06/01/2017,0,1,1,10
BS_29174094,06/01/2017,0,1,1,4
BS_41814550,06/01/2017,0,1,1,10
BS_23307044,06/01/2017,0,1,1,7
BS_42355301,06/01/2017,0,1,1,10
BS_4013926,06/01/2017,0,1,5,75
BS_26297087,06/01/2017,0,1,5,50
BS_23293197,06/01/2017,0,1,5,75
BS_25591249,06/01/2017,0,1,1,7
BS_3628104,06/01/2017,0,1,1,4
BS_3430711,06/01/2017,0,1,1,7
BS_3801006,06/01/2017,0,1,5,0
BS_28000725,06/01/2017,0,1,1,4
BS_14017103,06/01/2017,0,1,5,15
BS_25699912,06/01/2017,0,1,1,7
BS_22759608,06/01/2017,0,1,1,4
BS_23267484,06/01/2017,0,1,5,75
BS_26301593,06/01/2017,0,1,1,4
BS_34387878,06/01/2017,0,1,1,10
BS_39476392,06/01/2017,0,1,1,10
BS_32079433,06/01/2017,0,1,1,10
BS_3532421,06/01/2017,0,1,1,4
BS_41826199,06/01/2017,0,2,2,0
BS_25561847,06/01/2017,0,1,1,4
BS_42320435,06/01/2017,0,1,1,10
BS_42293393,06/01/2017,0,1,1,10
BS_42072585,06/01/2017,0,1,1,10
BS_23252584,06/01/2017,0,1,1,7
BS_3906658,06/01/2017,0,1,1,4
BS_3737660,06/01/2017,0,1,1,0
BS_33021813,06/01/2017,0,1,1,10
BS_41760043,06/01/2017,0,1,5,0
BS_20357521,06/01/2017,0,1,1,4
BS_31126816,06/01/2017,0,1,1,10
BS_33337019,06/01/2017,0,1,5,50
BS_25078634,06/01/2017,0,1,1,10
BS_33953283,06/01/2017,0,1,5,50
BS_30917228,06/01/2017,0,1,1,4
BS_4184806,06/01/2017,0,1,1,7
BS_25589548,06/01/2017,0,1,1,7
BS_42278750,06/01/2017,0,1,1,10
BS_19536043,06/01/2017,0,1,1,0
BS_3644488,06/01/2017,0,1,1,0
BS_3665975,06/01/2017,0,1,1,7
BS_7735190,06/01/2017,0,1,5,0
BS_3767180,06/01/2017,0,1,1,7
BS_5413057,06/01/2017,0,1,1,4
BS_12410015,06/01/2017,0,2,2,8
BS_31118334,06/01/2017,0,1,1,10
BS_42142022,06/01/2017,0,1,5,50
BS_41793298,06/01/2017,0,1,1,10
BS_34630766,06/01/2017,0,2,2,20
BS_39823405,06/01/2017,0,1,1,10
BS_26658240,06/01/2017,0,1,1,4
BS_36202450,06/01/2017,0,1,1,10
BS_35187398,06/01/2017,0,1,1,10
BS_489385,06/01/2017,0,1,5,53.7
BS_41755117,06/01/2017,1,1,1,8.77
BS_23202721,06/01/2017,0,2,2,8
BS_26653955,06/01/2017,0,1,1,10
BS_8354402,06/01/2017,0,1,5,66.2
BS_20394871,06/01/2017,0,1,1,0
BS_26428862,06/01/2017,0,1,1,7
BS_3891106,06/01/2017,0,1,1,0
BS_25115836,06/01/2017,0,1,1,4
BS_26273878,06/01/2017,0,1,1,7
BS_20359352,06/01/2017,0,1,5,50
BS_7531268,06/01/2017,1,1,1,3.508
BS_41769748,06/01/2017,0,1,5,0
BS_22780902,06/01/2017,0,1,1,7
BS_29632633,06/01/2017,0,1,1,4
BS_4209095,06/01/2017,0,1,1,4
BS_42094562,06/01/2017,0,1,1,10
BS_42136849,06/01/2017,0,1,1,10
BS_3945415,06/01/2017,0,1,1,4
BS_20350510,06/01/2017,0,1,1,7
BS_41723327,06/01/2017,0,1,1,0
BS_23246223,06/01/2017,0,1,1,4
BS_4039734,06/01/2017,0,1,5,66.2
BS_41775708,06/01/2017,0,1,1,10
BS_14683358,06/01/2017,0,1,5,53.7
BS_27961516,06/01/2017,0,1,1,4
BS_3790471,06/01/2017,0,1,1,7
BS_25219326,06/01/2017,0,1,1,4
BS_26026075,06/01/2017,0,1,5,50
BS_41819907,06/01/2017,0,1,1,10
BS_42146303,06/01/2017,0,1,1,0
BS_26271050,06/01/2017,0,1,5,75
BS_25557835,06/01/2017,0,1,10,90
BS_23191357,06/01/2017,0,1,1,7
BS_3701713,06/01/2017,0,2,2,8
BS_1619320,06/01/2017,0,1,1,4
BS_26012882,06/01/2017,0,1,1,10
BS_23272131,06/01/2017,0,1,1,4
BS_42307230,06/01/2017,0,1,1,10
BS_3900789,06/01/2017,0,1,1,0
BS_7794065,06/01/2017,0,1,1,0
BS_40527030,06/01/2017,0,1,1,10
BS_36740725,06/01/2017,0,1,1,10
BS_33019979,06/01/2017,0,1,1,10
BS_3452820,06/01/2017,1,1,2,7.016
BS_42132237,06/01/2017,0,3,3,30
BS_25560602,06/01/2017,0,1,5,75
BS_41752895,06/01/2017,0,1,1,10
BS_40150068,06/01/2017,0,1,1,0
BS_3637863,06/01/2017,0,1,1,0
BS_36186388,06/01/2017,0,1,1,0
BS_25083148,06/01/2017,0,2,2,8
BS_16903801,06/01/2017,0,2,2,14
BS_15663810,06/01/2017,0,3,3,0
BS_39854932,07/01/2017,1,1,50,438.5
BS_42147865,07/01/2017,0,1,1,10
BS_13292301,07/01/2017,0,1,1,7
BS_42331398,07/01/2017,0,1,1,10
BS_40069002,07/01/2017,0,2,2,20
BS_41072305,07/01/2017,0,1,1,10
BS_15800915,07/01/2017,0,1,1,7
